SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME, CENSUS2010POP , ESTIMATESBASE2010 , POPESTIMATE2010 , POPESTIMATE2011 , POPESTIMATE2012 , POPESTIMATE2013 , POPESTIMATE2014 , POPESTIMATE2015 , POPESTIMATE2016 , POPESTIMATE2017 
162,34,0,29460,0,0,0,A,Hampton borough,New Jersey,"  1,401.00 ","  1,378.00 ","  1,377.00 ","  1,370.00 ","  1,361.00 ","  1,355.00 ","  1,345.00 ","  1,341.00 ","  1,334.00 ","  1,331.00 "
162,34,0,30150,0,0,0,A,Harrington Park borough,New Jersey,"  4,664.00 ","  4,666.00 ","  4,674.00 ","  4,719.00 ","  4,746.00 ","  4,774.00 ","  4,797.00 ","  4,824.00 ","  4,823.00 ","  4,846.00 "
162,34,0,30210,0,0,0,A,Harrison town,New Jersey,"  13,620.00 ","  13,551.00 ","  13,591.00 ","  13,818.00 ","  13,940.00 ","  14,866.00 ","  15,029.00 ","  15,521.00 ","  16,489.00 ","  17,643.00 "
162,34,0,30390,0,0,0,A,Harvey Cedars borough,New Jersey,  337.00 ,  340.00 ,  340.00 ,  340.00 ,  340.00 ,  341.00 ,  342.00 ,  341.00 ,  340.00 ,  342.00 
162,34,0,30420,0,0,0,A,Hasbrouck Heights borough,New Jersey,"  11,842.00 ","  11,841.00 ","  11,862.00 ","  11,961.00 ","  12,028.00 ","  12,103.00 ","  12,170.00 ","  12,223.00 ","  12,227.00 ","  12,277.00 "
162,34,0,30540,0,0,0,A,Haworth borough,New Jersey,"  3,382.00 ","  3,382.00 ","  3,388.00 ","  3,420.00 ","  3,427.00 ","  3,452.00 ","  3,460.00 ","  3,469.00 ","  3,475.00 ","  3,497.00 "
162,34,0,30570,0,0,0,A,Hawthorne borough,New Jersey,"  18,791.00 ","  18,786.00 ","  18,805.00 ","  18,925.00 ","  18,959.00 ","  18,999.00 ","  19,048.00 ","  19,075.00 ","  19,068.00 ","  19,101.00 "
162,34,0,30840,0,0,0,A,Helmetta borough,New Jersey,"  2,178.00 ","  2,178.00 ","  2,179.00 ","  2,190.00 ","  2,201.00 ","  2,210.00 ","  2,221.00 ","  2,223.00 ","  2,221.00 ","  2,223.00 "
162,34,0,31320,0,0,0,A,High Bridge borough,New Jersey,"  3,648.00 ","  3,645.00 ","  3,643.00 ","  3,623.00 ","  3,601.00 ","  3,589.00 ","  3,577.00 ","  3,560.00 ","  3,553.00 ","  3,542.00 "
162,34,0,31470,0,0,0,A,Highland Park borough,New Jersey,"  13,982.00 ","  13,982.00 ","  13,992.00 ","  14,056.00 ","  14,217.00 ","  14,267.00 ","  14,335.00 ","  14,301.00 ","  14,247.00 ","  14,164.00 "
162,34,0,31500,0,0,0,A,Highlands borough,New Jersey,"  5,005.00 ","  5,021.00 ","  5,016.00 ","  5,004.00 ","  4,982.00 ","  4,969.00 ","  4,901.00 ","  4,858.00 ","  4,830.00 ","  4,821.00 "
162,34,0,31620,0,0,0,A,Hightstown borough,New Jersey,"  5,494.00 ","  5,509.00 ","  5,521.00 ","  5,533.00 ","  5,545.00 ","  5,565.00 ","  5,564.00 ","  5,542.00 ","  5,542.00 ","  5,384.00 "
162,34,0,31920,0,0,0,A,Hillsdale borough,New Jersey,"  10,219.00 ","  10,204.00 ","  10,219.00 ","  10,292.00 ","  10,390.00 ","  10,446.00 ","  10,487.00 ","  10,532.00 ","  10,546.00 ","  10,581.00 "
162,34,0,32220,0,0,0,A,Hi-Nella borough,New Jersey,  870.00 ,  870.00 ,  869.00 ,  868.00 ,  867.00 ,  863.00 ,  860.00 ,  860.00 ,  867.00 ,  867.00 
162,34,0,32250,0,0,0,A,Hoboken city,New Jersey,"  50,005.00 ","  50,006.00 ","  50,100.00 ","  50,989.00 ","  51,981.00 ","  52,948.00 ","  53,509.00 ","  54,033.00 ","  55,044.00 ","  55,131.00 "
162,34,0,32310,0,0,0,A,Ho-Ho-Kus borough,New Jersey,"  4,078.00 ","  4,078.00 ","  4,082.00 ","  4,117.00 ","  4,131.00 ","  4,136.00 ","  4,157.00 ","  4,163.00 ","  4,156.00 ","  4,183.00 "
162,34,0,32910,0,0,0,A,Hopatcong borough,New Jersey,"  15,147.00 ","  15,140.00 ","  15,129.00 ","  15,055.00 ","  14,923.00 ","  14,777.00 ","  14,654.00 ","  14,464.00 ","  14,362.00 ","  14,298.00 "
162,34,0,33150,0,0,0,A,Hopewell borough,New Jersey,"  1,922.00 ","  1,932.00 ","  1,938.00 ","  1,945.00 ","  1,947.00 ","  1,949.00 ","  1,947.00 ","  1,943.00 ","  1,940.00 ","  1,948.00 "
162,34,0,34200,0,0,0,A,Interlaken borough,New Jersey,  820.00 ,  820.00 ,  820.00 ,  819.00 ,  815.00 ,  814.00 ,  810.00 ,  807.00 ,  803.00 ,  801.00 
162,34,0,34530,0,0,0,A,Island Heights borough,New Jersey,"  1,673.00 ","  1,644.00 ","  1,642.00 ","  1,639.00 ","  1,634.00 ","  1,635.00 ","  1,648.00 ","  1,642.00 ","  1,649.00 ","  1,667.00 "
162,34,0,34890,0,0,0,A,Jamesburg borough,New Jersey,"  5,915.00 ","  5,900.00 ","  5,903.00 ","  5,931.00 ","  5,972.00 ","  5,990.00 ","  6,018.00 ","  6,034.00 ","  6,062.00 ","  6,068.00 "
162,34,0,36000,0,0,0,A,Jersey City city,New Jersey,"  247,597.00 ","  247,636.00 ","  248,639.00 ","  254,094.00 ","  258,703.00 ","  261,109.00 ","  264,009.00 ","  266,286.00 ","  267,446.00 ","  270,753.00 "
162,34,0,36480,0,0,0,A,Keansburg borough,New Jersey,"  10,105.00 ","  10,097.00 ","  10,093.00 ","  10,049.00 ","  10,016.00 ","  10,005.00 ","  9,864.00 ","  9,848.00 ","  9,844.00 ","  9,806.00 "
162,34,0,36510,0,0,0,A,Kearny town,New Jersey,"  40,684.00 ","  40,715.00 ","  40,763.00 ","  41,403.00 ","  41,823.00 ","  42,195.00 ","  42,478.00 ","  42,481.00 ","  42,627.00 ","  42,670.00 "
162,34,0,36690,0,0,0,A,Kenilworth borough,New Jersey,"  7,914.00 ","  7,914.00 ","  7,939.00 ","  7,985.00 ","  8,044.00 ","  8,137.00 ","  8,193.00 ","  8,235.00 ","  8,276.00 ","  8,312.00 "
162,34,0,36810,0,0,0,A,Keyport borough,New Jersey,"  7,240.00 ","  7,224.00 ","  7,225.00 ","  7,206.00 ","  7,188.00 ","  7,179.00 ","  7,154.00 ","  7,117.00 ","  7,099.00 ","  7,085.00 "
162,34,0,37110,0,0,0,A,Kinnelon borough,New Jersey,"  10,248.00 ","  10,130.00 ","  10,139.00 ","  10,195.00 ","  10,230.00 ","  10,267.00 ","  10,256.00 ","  10,252.00 ","  10,228.00 ","  10,213.00 "
162,34,0,37560,0,0,0,A,Lake Como borough,New Jersey,"  1,759.00 ","  1,763.00 ","  1,765.00 ","  1,758.00 ","  1,750.00 ","  1,740.00 ","  1,733.00 ","  1,726.00 ","  1,721.00 ","  1,717.00 "
162,34,0,37770,0,0,0,A,Lakehurst borough,New Jersey,"  2,654.00 ","  2,654.00 ","  2,655.00 ","  2,653.00 ","  2,646.00 ","  2,658.00 ","  2,693.00 ","  2,694.00 ","  2,691.00 ","  2,697.00 "
162,34,0,38610,0,0,0,A,Lambertville city,New Jersey,"  3,906.00 ","  3,916.00 ","  3,918.00 ","  3,900.00 ","  3,870.00 ","  3,865.00 ","  3,858.00 ","  3,845.00 ","  3,827.00 ","  3,824.00 "
162,34,0,39210,0,0,0,A,Laurel Springs borough,New Jersey,"  1,908.00 ","  1,908.00 ","  1,907.00 ","  1,904.00 ","  1,901.00 ","  1,890.00 ","  1,885.00 ","  1,883.00 ","  1,886.00 ","  1,886.00 "
162,34,0,39390,0,0,0,A,Lavallette borough,New Jersey,"  1,875.00 ","  1,875.00 ","  1,878.00 ","  1,874.00 ","  1,870.00 ","  1,848.00 ","  1,800.00 ","  1,807.00 ","  1,834.00 ","  1,849.00 "
162,34,0,39420,0,0,0,A,Lawnside borough,New Jersey,"  2,945.00 ","  2,948.00 ","  2,949.00 ","  2,944.00 ","  2,937.00 ","  2,929.00 ","  2,918.00 ","  2,919.00 ","  2,923.00 ","  2,920.00 "
162,34,0,39630,0,0,0,A,Lebanon borough,New Jersey,"  1,358.00 ","  1,358.00 ","  1,365.00 ","  1,608.00 ","  1,701.00 ","  1,694.00 ","  1,690.00 ","  1,674.00 ","  1,669.00 ","  1,669.00 "
162,34,0,40020,0,0,0,A,Leonia borough,New Jersey,"  8,937.00 ","  8,944.00 ","  8,960.00 ","  9,032.00 ","  9,085.00 ","  9,130.00 ","  9,169.00 ","  9,214.00 ","  9,226.00 ","  9,262.00 "
162,34,0,40290,0,0,0,A,Lincoln Park borough,New Jersey,"  10,521.00 ","  10,539.00 ","  10,550.00 ","  10,562.00 ","  10,548.00 ","  10,478.00 ","  10,497.00 ","  10,404.00 ","  10,451.00 ","  10,468.00 "
162,34,0,40350,0,0,0,A,Linden city,New Jersey,"  40,499.00 ","  40,515.00 ","  40,604.00 ","  40,781.00 ","  41,036.00 ","  41,375.00 ","  41,778.00 ","  42,140.00 ","  42,878.00 ","  43,056.00 "
162,34,0,40440,0,0,0,A,Lindenwold borough,New Jersey,"  17,613.00 ","  17,626.00 ","  17,620.00 ","  17,589.00 ","  17,559.00 ","  17,478.00 ","  17,479.00 ","  17,467.00 ","  17,491.00 ","  17,471.00 "
162,34,0,40530,0,0,0,A,Linwood city,New Jersey,"  7,092.00 ","  7,092.00 ","  7,091.00 ","  7,082.00 ","  7,074.00 ","  7,062.00 ","  7,016.00 ","  6,944.00 ","  6,892.00 ","  6,855.00 "
162,34,0,40680,0,0,0,A,Little Ferry borough,New Jersey,"  10,626.00 ","  10,632.00 ","  10,651.00 ","  10,740.00 ","  10,805.00 ","  10,865.00 ","  10,907.00 ","  10,959.00 ","  10,963.00 ","  11,000.00 "
162,34,0,40770,0,0,0,A,Little Silver borough,New Jersey,"  5,950.00 ","  5,957.00 ","  5,981.00 ","  5,978.00 ","  5,965.00 ","  5,958.00 ","  5,912.00 ","  5,910.00 ","  5,907.00 ","  5,908.00 "
162,34,0,41010,0,0,0,A,Loch Arbour village,New Jersey,  194.00 ,  195.00 ,  194.00 ,  193.00 ,  193.00 ,  193.00 ,  191.00 ,  188.00 ,  184.00 ,  183.00 
162,34,0,41100,0,0,0,A,Lodi borough,New Jersey,"  24,136.00 ","  24,137.00 ","  24,184.00 ","  24,358.00 ","  24,495.00 ","  24,634.00 ","  24,727.00 ","  24,829.00 ","  24,856.00 ","  24,961.00 "
162,34,0,41310,0,0,0,A,Long Branch city,New Jersey,"  30,719.00 ","  30,717.00 ","  30,848.00 ","  30,774.00 ","  30,664.00 ","  30,472.00 ","  30,822.00 ","  30,886.00 ","  30,825.00 ","  30,762.00 "
162,34,0,41370,0,0,0,A,Longport borough,New Jersey,  895.00 ,  895.00 ,  894.00 ,  890.00 ,  893.00 ,  885.00 ,  878.00 ,  882.00 ,  876.00 ,  876.00 
162,34,0,42510,0,0,0,A,Madison borough,New Jersey,"  15,845.00 ","  15,813.00 ","  15,857.00 ","  15,969.00 ","  16,053.00 ","  16,188.00 ","  16,069.00 ","  16,089.00 ","  16,083.00 ","  16,033.00 "
162,34,0,42630,0,0,0,A,Magnolia borough,New Jersey,"  4,341.00 ","  4,341.00 ","  4,341.00 ","  4,330.00 ","  4,330.00 ","  4,312.00 ","  4,300.00 ","  4,297.00 ","  4,305.00 ","  4,303.00 "
162,34,0,43050,0,0,0,A,Manasquan borough,New Jersey,"  5,897.00 ","  5,902.00 ","  5,905.00 ","  5,896.00 ","  5,894.00 ","  5,783.00 ","  5,757.00 ","  5,810.00 ","  5,852.00 ","  5,903.00 "
162,34,0,43380,0,0,0,A,Mantoloking borough,New Jersey,  296.00 ,  294.00 ,  294.00 ,  291.00 ,  290.00 ,  259.00 ,  254.00 ,  250.00 ,  252.00 ,  257.00 
162,34,0,43620,0,0,0,A,Manville borough,New Jersey,"  10,344.00 ","  10,344.00 ","  10,362.00 ","  10,419.00 ","  10,450.00 ","  10,467.00 ","  10,440.00 ","  10,412.00 ","  10,441.00 ","  10,414.00 "
162,34,0,43890,0,0,0,A,Margate City city,New Jersey,"  6,354.00 ","  6,354.00 ","  6,355.00 ","  6,357.00 ","  6,340.00 ","  6,305.00 ","  6,251.00 ","  6,211.00 ","  6,141.00 ","  6,083.00 "
162,34,0,44520,0,0,0,A,Matawan borough,New Jersey,"  8,810.00 ","  8,852.00 ","  8,904.00 ","  8,914.00 ","  8,957.00 ","  8,948.00 ","  8,921.00 ","  8,881.00 ","  8,866.00 ","  8,869.00 "
162,34,0,44880,0,0,0,A,Maywood borough,New Jersey,"  9,555.00 ","  9,555.00 ","  9,564.00 ","  9,597.00 ","  9,656.00 ","  9,726.00 ","  9,764.00 ","  9,801.00 ","  9,819.00 ","  9,860.00 "
162,34,0,45210,0,0,0,A,Medford Lakes borough,New Jersey,"  4,146.00 ","  4,142.00 ","  4,144.00 ","  4,135.00 ","  4,134.00 ","  4,112.00 ","  4,094.00 ","  4,073.00 ","  4,050.00 ","  4,013.00 "
162,34,0,45330,0,0,0,A,Mendham borough,New Jersey,"  4,981.00 ","  4,991.00 ","  4,998.00 ","  5,020.00 ","  5,032.00 ","  5,026.00 ","  5,012.00 ","  5,000.00 ","  4,991.00 ","  4,978.00 "
162,34,0,45510,0,0,0,A,Merchantville borough,New Jersey,"  3,821.00 ","  3,809.00 ","  3,807.00 ","  3,801.00 ","  3,795.00 ","  3,778.00 ","  3,767.00 ","  3,765.00 ","  3,771.00 ","  3,770.00 "
162,34,0,45690,0,0,0,A,Metuchen borough,New Jersey,"  13,574.00 ","  13,558.00 ","  13,560.00 ","  13,638.00 ","  13,697.00 ","  13,744.00 ","  13,822.00 ","  13,833.00 ","  13,922.00 ","  14,349.00 "
162,34,0,45900,0,0,0,A,Middlesex borough,New Jersey,"  13,635.00 ","  13,635.00 ","  13,640.00 ","  13,705.00 ","  13,787.00 ","  13,829.00 ","  13,900.00 ","  13,890.00 ","  13,863.00 ","  13,867.00 "
162,34,0,46110,0,0,0,A,Midland Park borough,New Jersey,"  7,128.00 ","  7,135.00 ","  7,148.00 ","  7,203.00 ","  7,243.00 ","  7,282.00 ","  7,303.00 ","  7,334.00 ","  7,344.00 ","  7,384.00 "
162,34,0,46260,0,0,0,A,Milford borough,New Jersey,"  1,233.00 ","  1,228.00 ","  1,227.00 ","  1,218.00 ","  1,213.00 ","  1,209.00 ","  1,205.00 ","  1,202.00 ","  1,193.00 ","  1,189.00 "
162,34,0,46590,0,0,0,A,Millstone borough,New Jersey,  418.00 ,  417.00 ,  418.00 ,  417.00 ,  418.00 ,  418.00 ,  419.00 ,  418.00 ,  420.00 ,  420.00 
162,34,0,46620,0,0,0,A,Milltown borough,New Jersey,"  6,893.00 ","  6,893.00 ","  6,897.00 ","  6,927.00 ","  6,966.00 ","  6,987.00 ","  7,018.00 ","  7,027.00 ","  7,158.00 ","  7,162.00 "
162,34,0,46680,0,0,0,A,Millville city,New Jersey,"  28,400.00 ","  28,417.00 ","  28,495.00 ","  28,666.00 ","  28,657.00 ","  28,616.00 ","  28,441.00 ","  28,232.00 ","  28,062.00 ","  27,918.00 "
162,34,0,47130,0,0,0,A,Monmouth Beach borough,New Jersey,"  3,279.00 ","  3,281.00 ","  3,273.00 ","  3,269.00 ","  3,277.00 ","  3,288.00 ","  3,243.00 ","  3,235.00 ","  3,228.00 ","  3,236.00 "
162,34,0,47610,0,0,0,A,Montvale borough,New Jersey,"  7,844.00 ","  7,844.00 ","  7,866.00 ","  7,965.00 ","  8,099.00 ","  8,192.00 ","  8,305.00 ","  8,440.00 ","  8,538.00 ","  8,724.00 "
162,34,0,47700,0,0,0,A,Moonachie borough,New Jersey,"  2,708.00 ","  2,702.00 ","  2,707.00 ","  2,725.00 ","  2,735.00 ","  2,755.00 ","  2,767.00 ","  2,787.00 ","  2,789.00 ","  2,800.00 "
162,34,0,48210,0,0,0,A,Morris Plains borough,New Jersey,"  5,532.00 ","  5,528.00 ","  5,533.00 ","  5,545.00 ","  5,601.00 ","  5,612.00 ","  5,608.00 ","  5,608.00 ","  5,595.00 ","  5,581.00 "
162,34,0,48300,0,0,0,A,Morristown town,New Jersey,"  18,411.00 ","  18,357.00 ","  18,405.00 ","  18,513.00 ","  18,574.00 ","  18,638.00 ","  18,630.00 ","  18,644.00 ","  19,086.00 ","  19,037.00 "
162,34,0,48480,0,0,0,A,Mountain Lakes borough,New Jersey,"  4,160.00 ","  4,167.00 ","  4,174.00 ","  4,231.00 ","  4,244.00 ","  4,279.00 ","  4,281.00 ","  4,287.00 ","  4,335.00 ","  4,345.00 "
162,34,0,48510,0,0,0,A,Mountainside borough,New Jersey,"  6,685.00 ","  6,681.00 ","  6,698.00 ","  6,754.00 ","  6,794.00 ","  6,861.00 ","  6,874.00 ","  6,898.00 ","  6,950.00 ","  6,982.00 "
162,34,0,48690,0,0,0,A,Mount Arlington borough,New Jersey,"  5,050.00 ","  5,034.00 ","  5,038.00 ","  5,069.00 ","  5,142.00 ","  5,166.00 ","  5,243.00 ","  5,273.00 ","  5,460.00 ","  5,868.00 "
162,34,0,48750,0,0,0,A,Mount Ephraim borough,New Jersey,"  4,676.00 ","  4,674.00 ","  4,671.00 ","  4,673.00 ","  4,669.00 ","  4,647.00 ","  4,637.00 ","  4,638.00 ","  4,636.00 ","  4,635.00 "
162,34,0,49680,0,0,0,A,National Park borough,New Jersey,"  3,036.00 ","  3,043.00 ","  3,046.00 ","  3,039.00 ","  3,025.00 ","  3,012.00 ","  3,008.00 ","  3,005.00 ","  2,992.00 ","  2,985.00 "
162,34,0,49920,0,0,0,A,Neptune City borough,New Jersey,"  4,869.00 ","  4,811.00 ","  4,809.00 ","  4,799.00 ","  4,789.00 ","  4,783.00 ","  4,760.00 ","  4,738.00 ","  4,746.00 ","  4,708.00 "
162,34,0,50130,0,0,0,A,Netcong borough,New Jersey,"  3,232.00 ","  3,232.00 ","  3,235.00 ","  3,246.00 ","  3,253.00 ","  3,252.00 ","  3,249.00 ","  3,246.00 ","  3,237.00 ","  3,229.00 "
162,34,0,51000,0,0,0,A,Newark city,New Jersey,"  277,140.00 ","  277,105.00 ","  277,332.00 ","  278,078.00 ","  278,790.00 ","  280,005.00 ","  281,660.00 ","  282,854.00 ","  284,386.00 ","  285,154.00 "
162,34,0,51210,0,0,0,A,New Brunswick city,New Jersey,"  55,181.00 ","  54,500.00 ","  54,925.00 ","  55,452.00 ","  55,745.00 ","  56,411.00 ","  56,574.00 ","  56,802.00 ","  57,082.00 ","  57,073.00 "
162,34,0,51390,0,0,0,A,Newfield borough,New Jersey,"  1,553.00 ","  1,589.00 ","  1,589.00 ","  1,584.00 ","  1,578.00 ","  1,574.00 ","  1,571.00 ","  1,569.00 ","  1,564.00 ","  1,561.00 "
162,34,0,51660,0,0,0,A,New Milford borough,New Jersey,"  16,341.00 ","  16,341.00 ","  16,370.00 ","  16,487.00 ","  16,578.00 ","  16,657.00 ","  16,709.00 ","  16,797.00 ","  16,816.00 ","  16,868.00 "
162,34,0,51810,0,0,0,A,New Providence borough,New Jersey,"  12,171.00 ","  12,187.00 ","  12,213.00 ","  12,266.00 ","  12,334.00 ","  12,399.00 ","  12,461.00 ","  12,515.00 ","  12,885.00 ","  13,308.00 "
162,34,0,51930,0,0,0,A,Newton town,New Jersey,"  7,997.00 ","  8,123.00 ","  8,118.00 ","  8,069.00 ","  8,095.00 ","  8,018.00 ","  7,949.00 ","  7,952.00 ","  7,896.00 ","  7,860.00 "
162,34,0,52320,0,0,0,A,North Arlington borough,New Jersey,"  15,392.00 ","  15,392.00 ","  15,422.00 ","  15,571.00 ","  15,678.00 ","  15,761.00 ","  15,828.00 ","  15,899.00 ","  15,922.00 ","  16,009.00 "
162,34,0,52620,0,0,0,A,North Caldwell borough,New Jersey,"  6,183.00 ","  6,177.00 ","  6,184.00 ","  6,216.00 ","  6,292.00 ","  6,405.00 ","  6,620.00 ","  6,706.00 ","  6,726.00 ","  6,730.00 "
162,34,0,52950,0,0,0,A,Northfield city,New Jersey,"  8,624.00 ","  8,624.00 ","  8,618.00 ","  8,626.00 ","  8,622.00 ","  8,604.00 ","  8,557.00 ","  8,486.00 ","  8,408.00 ","  8,360.00 "
162,34,0,53040,0,0,0,A,North Haledon borough,New Jersey,"  8,417.00 ","  8,422.00 ","  8,434.00 ","  8,489.00 ","  8,502.00 ","  8,524.00 ","  8,546.00 ","  8,556.00 ","  8,556.00 ","  8,570.00 "
162,34,0,53280,0,0,0,A,North Plainfield borough,New Jersey,"  21,936.00 ","  21,928.00 ","  21,960.00 ","  22,042.00 ","  22,110.00 ","  22,130.00 ","  22,141.00 ","  22,094.00 ","  22,091.00 ","  22,060.00 "
162,34,0,53430,0,0,0,A,Northvale borough,New Jersey,"  4,640.00 ","  4,631.00 ","  4,645.00 ","  4,686.00 ","  4,716.00 ","  4,775.00 ","  4,790.00 ","  4,849.00 ","  4,950.00 ","  4,985.00 "
162,34,0,53490,0,0,0,A,North Wildwood city,New Jersey,"  4,041.00 ","  4,041.00 ","  4,037.00 ","  4,002.00 ","  3,987.00 ","  3,950.00 ","  3,921.00 ","  3,888.00 ","  3,862.00 ","  3,843.00 "
162,34,0,53610,0,0,0,A,Norwood borough,New Jersey,"  5,711.00 ","  5,718.00 ","  5,728.00 ","  5,765.00 ","  5,801.00 ","  5,823.00 ","  5,847.00 ","  5,874.00 ","  5,877.00 ","  5,895.00 "
162,34,0,53850,0,0,0,A,Oakland borough,New Jersey,"  12,754.00 ","  12,755.00 ","  12,780.00 ","  12,869.00 ","  12,948.00 ","  13,028.00 ","  13,097.00 ","  13,161.00 ","  13,174.00 ","  13,224.00 "
162,34,0,53880,0,0,0,A,Oaklyn borough,New Jersey,"  4,038.00 ","  4,038.00 ","  4,036.00 ","  4,030.00 ","  4,024.00 ","  4,005.00 ","  3,994.00 ","  3,991.00 ","  3,998.00 ","  3,996.00 "
162,34,0,54360,0,0,0,A,Ocean City city,New Jersey,"  11,701.00 ","  11,701.00 ","  11,697.00 ","  11,610.00 ","  11,569.00 ","  11,440.00 ","  11,355.00 ","  11,311.00 ","  11,277.00 ","  11,206.00 "
162,34,0,54450,0,0,0,A,Ocean Gate borough,New Jersey,"  2,011.00 ","  2,003.00 ","  2,000.00 ","  2,007.00 ","  2,000.00 ","  1,995.00 ","  1,999.00 ","  1,997.00 ","  2,010.00 ","  2,021.00 "
162,34,0,54570,0,0,0,A,Oceanport borough,New Jersey,"  5,832.00 ","  5,832.00 ","  5,848.00 ","  5,848.00 ","  5,832.00 ","  5,805.00 ","  5,766.00 ","  5,733.00 ","  5,736.00 ","  5,755.00 "
162,34,0,54660,0,0,0,A,Ogdensburg borough,New Jersey,"  2,410.00 ","  2,426.00 ","  2,427.00 ","  2,415.00 ","  2,393.00 ","  2,368.00 ","  2,347.00 ","  2,318.00 ","  2,291.00 ","  2,282.00 "
162,34,0,54870,0,0,0,A,Old Tappan borough,New Jersey,"  5,750.00 ","  5,750.00 ","  5,754.00 ","  5,831.00 ","  5,869.00 ","  5,927.00 ","  5,964.00 ","  6,014.00 ","  6,023.00 ","  6,042.00 "
162,34,0,54990,0,0,0,A,Oradell borough,New Jersey,"  7,978.00 ","  7,978.00 ","  7,992.00 ","  8,053.00 ","  8,095.00 ","  8,146.00 ","  8,175.00 ","  8,215.00 ","  8,246.00 ","  8,314.00 "
162,34,0,55770,0,0,0,A,Palisades Park borough,New Jersey,"  19,622.00 ","  19,610.00 ","  19,645.00 ","  19,853.00 ","  20,167.00 ","  20,482.00 ","  20,577.00 ","  20,724.00 ","  20,824.00 ","  20,988.00 "
162,34,0,55800,0,0,0,A,Palmyra borough,New Jersey,"  7,398.00 ","  7,381.00 ","  7,385.00 ","  7,379.00 ","  7,372.00 ","  7,331.00 ","  7,320.00 ","  7,281.00 ","  7,236.00 ","  7,221.00 "
162,34,0,55950,0,0,0,A,Paramus borough,New Jersey,"  26,342.00 ","  26,342.00 ","  26,378.00 ","  26,546.00 ","  26,679.00 ","  26,789.00 ","  26,868.00 ","  26,971.00 ","  26,975.00 ","  27,032.00 "
162,34,0,56130,0,0,0,A,Park Ridge borough,New Jersey,"  8,645.00 ","  8,653.00 ","  8,665.00 ","  8,731.00 ","  8,786.00 ","  8,832.00 ","  8,886.00 ","  8,921.00 ","  8,930.00 ","  8,944.00 "
162,34,0,56550,0,0,0,A,Passaic city,New Jersey,"  69,781.00 ","  69,814.00 ","  69,906.00 ","  70,325.00 ","  70,361.00 ","  70,671.00 ","  71,040.00 ","  71,137.00 ","  71,148.00 ","  71,247.00 "
162,34,0,57000,0,0,0,A,Paterson city,New Jersey,"  146,199.00 ","  146,203.00 ","  146,499.00 ","  145,981.00 ","  146,944.00 ","  147,313.00 ","  147,605.00 ","  147,829.00 ","  148,031.00 ","  148,678.00 "
162,34,0,57150,0,0,0,A,Paulsboro borough,New Jersey,"  6,097.00 ","  6,091.00 ","  6,088.00 ","  6,063.00 ","  6,037.00 ","  6,013.00 ","  6,003.00 ","  5,981.00 ","  5,947.00 ","  5,920.00 "
162,34,0,57300,0,0,0,A,Peapack and Gladstone borough,New Jersey,"  2,582.00 ","  2,559.00 ","  2,566.00 ","  2,574.00 ","  2,579.00 ","  2,588.00 ","  2,592.00 ","  2,593.00 ","  2,601.00 ","  2,610.00 "
162,34,0,57480,0,0,0,A,Pemberton borough,New Jersey,"  1,409.00 ","  1,401.00 ","  1,402.00 ","  1,396.00 ","  1,389.00 ","  1,382.00 ","  1,379.00 ","  1,372.00 ","  1,362.00 ","  1,340.00 "
162,34,0,57600,0,0,0,A,Pennington borough,New Jersey,"  2,585.00 ","  2,571.00 ","  2,578.00 ","  2,580.00 ","  2,585.00 ","  2,593.00 ","  2,594.00 ","  2,589.00 ","  2,587.00 ","  2,589.00 "
162,34,0,57750,0,0,0,A,Penns Grove borough,New Jersey,"  5,147.00 ","  5,144.00 ","  5,130.00 ","  5,096.00 ","  5,054.00 ","  5,005.00 ","  4,966.00 ","  4,908.00 ","  4,861.00 ","  4,831.00 "
162,34,0,58200,0,0,0,A,Perth Amboy city,New Jersey,"  50,814.00 ","  50,814.00 ","  50,945.00 ","  51,287.00 ","  51,900.00 ","  52,250.00 ","  52,546.00 ","  52,518.00 ","  52,690.00 ","  52,823.00 "
162,34,0,58350,0,0,0,A,Phillipsburg town,New Jersey,"  14,950.00 ","  14,950.00 ","  14,916.00 ","  14,801.00 ","  14,704.00 ","  14,599.00 ","  14,608.00 ","  14,577.00 ","  14,488.00 ","  14,459.00 "
162,34,0,58590,0,0,0,A,Pine Beach borough,New Jersey,"  2,127.00 ","  2,130.00 ","  2,135.00 ","  2,136.00 ","  2,126.00 ","  2,135.00 ","  2,150.00 ","  2,153.00 ","  2,153.00 ","  2,168.00 "
162,34,0,58770,0,0,0,A,Pine Hill borough,New Jersey,"  10,233.00 ","  10,240.00 ","  10,234.00 ","  10,214.00 ","  10,386.00 ","  10,482.00 ","  10,506.00 ","  10,515.00 ","  10,537.00 ","  10,536.00 "
162,34,0,58920,0,0,0,A,Pine Valley borough,New Jersey,  12.00 ,  12.00 ,  12.00 ,  12.00 ,  12.00 ,  12.00 ,  12.00 ,  12.00 ,  11.00 ,  11.00 
162,34,0,59070,0,0,0,A,Pitman borough,New Jersey,"  9,011.00 ","  9,015.00 ","  9,015.00 ","  8,988.00 ","  8,952.00 ","  8,927.00 ","  8,915.00 ","  8,898.00 ","  8,857.00 ","  8,846.00 "
